"","TaxonKey","TaxonName","CommonName","Gear","GearName","bycatch","destruction","FunctionalGroupDescription","fish_type"
"1672",600080,"Chanos chanos","Milkfish",1020,"purse seines","low","non-destructive","Large benthopelagics (>=90 cm)","pelagic"
"1673",600083,"Aphareus rutilans","Rusty jobfish",420,"with gorges or hooks","low","non-destructive","Medium reef assoc. fish (30 - 89 cm)","pelagic"
"1674",690053,"Mytilus edulis","Blue mussel",110,"grasping with hand","low","non-destructive","Other demersal invertebrates","demersal"
"1675",400062,"Congridae","Conger and garden eels",420,"with gorges or hooks","low","non-destructive","Large demersals (>=90 cm)","demersal"
"1676",605537,"Bolbometopon muricatum","Green humphead parrotfish",1400,"gillnets","high","non-destructive","Large reef assoc. fish (>=90 cm)","pelagic"
"1677",600398,"Plectorhinchus mediterraneus","Rubberlip grunt",420,"with gorges or hooks","low","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"1678",400517,"Monacanthidae","Filefishes",420,"with gorges or hooks","low","non-destructive","Large reef assoc. fish (>=90 cm)","pelagic"
"1679",501905,"Thunnus","Tuna",1050,"purse seine tuna","low","non-destructive","Large pelagics (>=90 cm)","pelagic"
"1680",601747,"Phycis phycis","Forkbeard",840,"bottom trawls","high","destructive","Medium benthopelagics (30 - 89 cm)","demersal"
"1681",300003,"Chimaeriformes","Chimaeras",420,"with gorges or hooks","low","non-destructive","Large rays (>=90 cm)","pelagic"
"1682",601072,"Lampris guttatus","Opah",421,"handlines","low","non-destructive","Large bathypelagics (>=90 cm)","pelagic"
"1683",604458,"Terapon jarbua","Jarbua terapon",1400,"gillnets","high","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"1684",500142,"Scomber","Mackerels",850,"mid-water trawls","high","non-destructive","Medium pelagics (30 - 89 cm)","pelagic"
"1685",690201,"Apostichopus japonicus","Japanese sea cucumber",830,"dredges","high","destructive","Other demersal invertebrates","demersal"
"1686",690005,"Acetes japonicus","Akiami paste shrimp",700,"bagnets","low","non-destructive","Shrimps","demersal"
"1687",601869,"Monotaxis grandoculis","Humpnose big-eye bream",1400,"gillnets","high","non-destructive","Medium reef assoc. fish (30 - 89 cm)","pelagic"
"1688",501242,"Scatophagus","Scats",840,"bottom trawls","high","destructive","Medium demersals (30 - 89 cm)","demersal"
"1689",605659,"Valamugil seheli","Bluespot mullet",100,"without gear","low","non-destructive","Medium reef assoc. fish (30 - 89 cm)","pelagic"
"1690",690613,"Megabalanus psittacus","Giant barnacle",830,"dredges","high","destructive","Other demersal invertebrates","demersal"
"1691",690081,"Aulacomya ater","Cholga mussel",110,"grasping with hand","low","non-destructive","Other demersal invertebrates","demersal"
"1692",600492,"Peprilus triacanthus","American butterfish",840,"bottom trawls","high","destructive","Small benthopelagics (<30 cm)","demersal"
"1693",607047,"Lepidonotothen nudifrons","Gaudy notothen",1400,"gillnets","high","non-destructive","Small demersals (<30 cm)","demersal"
"1694",690059,"Illex coindetii","Broadtail shortfin squid",400,"Lines","low","non-destructive","Cephalopods","pelagic"
"1695",610220,"Arius thalassinus","Giant seacatfish",421,"handlines","low","non-destructive","Large demersals (>=90 cm)","demersal"
"1696",400250,"Oreosomatidae","Oreos",840,"bottom trawls","high","destructive","Medium bathypelagics (30 - 89 cm)","demersal"
"1697",600265,"Lutjanus gibbus","Humpback red snapper",500,"traps","high","non-destructive","Medium reef assoc. fish (30 - 89 cm)","demersal"
"1698",500928,"Seriola","Amberjacks",1400,"gillnets","high","non-destructive","Large benthopelagics (>=90 cm)","pelagic"
"1699",605524,"Epinephelus chlorostigma","Brownspotted grouper",500,"traps","high","non-destructive","Medium reef assoc. fish (30 - 89 cm)","demersal"
"1700",500686,"Gaidropsarus","Rocklings",420,"with gorges or hooks","low","non-destructive","Large reef assoc. fish (>=90 cm)","pelagic"
"1701",604996,"Mustelus mustelus","Smooth-hound",1420,"driftnets","high","non-destructive","Large sharks (>=90 cm)","pelagic"
"1702",601079,"Megalops atlanticus","Tarpon",420,"with gorges or hooks","low","non-destructive","Large pelagics (>=90 cm)","pelagic"
"1703",600071,"Caranx hippos","Crevalle jack",1540,"trammel nets","high","non-destructive","Large pelagics (>=90 cm)","pelagic"
"1704",600123,"Scomberomorus guttatus","Indo-Pacific king mackerel",850,"mid-water trawls","high","non-destructive","Medium pelagics (30 - 89 cm)","pelagic"
"1705",590111,"Rapana","Sea snails",120,"by diving","low","non-destructive","Other demersal invertebrates","demersal"
"1706",501523,"Nemadactylus","Porae",420,"with gorges or hooks","low","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"1707",290011,"Echinoidea","Sea urchins",100,"without gear","low","non-destructive","Other demersal invertebrates","demersal"
"1708",600449,"Rhabdosargus globiceps","White stumpnose",420,"with gorges or hooks","low","non-destructive","Medium benthopelagics (30 - 89 cm)","pelagic"
"1709",501129,"Beryx","Alfonsinos",1400,"gillnets","high","non-destructive","Medium benthopelagics (30 - 89 cm)","pelagic"
"1710",600874,"Carcharhinus limbatus","Blacktip shark",1420,"driftnets","high","non-destructive","Large sharks (>=90 cm)","pelagic"
"1711",590067,"Geryon","Deepsea crabs",830,"dredges","high","destructive","Lobsters, crabs","demersal"
"1712",690332,"Mytilus platensis","River Plata mussel",120,"by diving","low","non-destructive","Other demersal invertebrates","demersal"
"1713",601279,"Trachurus picturatus","Blue jack mackerel",420,"with gorges or hooks","low","non-destructive","Medium benthopelagics (30 - 89 cm)","pelagic"
"1714",600185,"Lutjanus vivanus","Silk snapper",840,"bottom trawls","high","destructive","Medium demersals (30 - 89 cm)","demersal"
"1715",604493,"Sphyraena obtusata","Obtuse barracuda",1400,"gillnets","high","non-destructive","Medium reef assoc. fish (30 - 89 cm)","pelagic"
"1716",601511,"Sardinella longiceps","Indian oil sardine",1400,"gillnets","high","non-destructive","Small pelagics (<30 cm)","pelagic"
"1717",612918,"Seriolella brama","Common warehou",1020,"purse seines","low","non-destructive","Medium benthopelagics (30 - 89 cm)","pelagic"
"1718",290010,"Asteroidea","Sea stars",830,"dredges","high","destructive",NA,"demersal"
"1719",500152,"Mugil","Grey mullets",1400,"gillnets","high","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"1720",600298,"Muraenesox cinereus","Daggertooth pike conger",420,"with gorges or hooks","low","non-destructive","Large demersals (>=90 cm)","demersal"
"1721",690033,"Spisula solidissima","Atlantic surf clam",830,"dredges","high","destructive","Other demersal invertebrates","demersal"
"1722",690434,"Buccinum undatum","Whelk",100,"without gear","low","non-destructive","Other demersal invertebrates","demersal"
"1723",500477,"Kyphosus","Sea chubs",420,"with gorges or hooks","low","non-destructive","Medium reef assoc. fish (30 - 89 cm)","pelagic"
"1724",601664,"Engraulis mordax","Californian anchovy",1410,"set gillnets","high","non-destructive","Small pelagics (<30 cm)","pelagic"
"1725",602513,"Myxine glutinosa","Hagfish",1400,"gillnets","high","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"1726",600356,"Priacanthus macracanthus","Red bigeye",840,"bottom trawls","high","destructive","Medium reef assoc. fish (30 - 89 cm)","demersal"
"1727",490046,"Pandalidae","Norther shrimps",700,"bagnets","low","non-destructive","Shrimps","demersal"
"1728",503328,"Notoscopelus","Lampfish",840,"bottom trawls","high","destructive","Small pelagics (<30 cm)","demersal"
"1729",490031,"Portunidae","Swimming crabs",551,"pots","high","non-destructive","Lobsters, crabs","demersal"
"1730",690425,"Necora puber","Velvet swimcrab",500,"traps","high","non-destructive","Lobsters, crabs","demersal"
"1731",604887,"Spicara maena","Blotched picarel",1020,"purse seines","low","non-destructive","Small demersals (<30 cm)","demersal"
"1732",600941,"Atrobucca nibe","Longfin kob",840,"bottom trawls","high","destructive","Medium demersals (30 - 89 cm)","demersal"
"1733",607327,"Balistes capriscus","Grey triggerfish",500,"traps","high","non-destructive","Medium benthopelagics (30 - 89 cm)","demersal"
"1734",501345,"Tylosurus","Needlefishes",424,"troll lines","low","non-destructive","Large pelagics (>=90 cm)","pelagic"
"1735",605354,"Variola louti","Yellow-edged lyretail",420,"with gorges or hooks","low","non-destructive","Medium reef assoc. fish (30 - 89 cm)","pelagic"
"1736",690105,"Callinectes danae","Dana's swimming crab",500,"traps","high","non-destructive","Lobsters, crabs","demersal"
"1737",400218,"Atherinidae","Silversides",1410,"set gillnets","high","non-destructive","Small pelagics (<30 cm)","pelagic"
"1738",400218,"Atherinidae","Silversides",850,"mid-water trawls","high","non-destructive","Small pelagics (<30 cm)","pelagic"
"1739",500716,"Epigonus","Cardinalfishes",840,"bottom trawls","high","destructive","Large reef assoc. fish (>=90 cm)","demersal"
"1740",607048,"Lepidonotothen larseni","Lepidonotothen larseni",850,"mid-water trawls","high","non-destructive","Small benthopelagics (<30 cm)","pelagic"
"1741",600950,"Platycephalus indicus","Bartail flathead",421,"handlines","low","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"1742",608421,"Bregmaceros mcclellandi","Spotted codlet",1410,"set gillnets","high","non-destructive","Small pelagics (<30 cm)","pelagic"
"1743",600547,"Cetengraulis edentulus","Atlantic anchoveta",1020,"purse seines","low","non-destructive","Small pelagics (<30 cm)","pelagic"
"1744",690127,"Concholepas concholepas","False abalone",100,"without gear","low","non-destructive","Other demersal invertebrates","demersal"
"1745",603987,"Sebastes paucispinis","Bocaccio",1400,"gillnets","high","non-destructive","Medium reef assoc. fish (30 - 89 cm)","pelagic"
"1746",600422,"Genyonemus lineatus","White croaker",1540,"trammel nets","high","non-destructive","Medium benthopelagics (30 - 89 cm)","pelagic"
"1747",610256,"Lophius vomerinus","Cape monk",840,"bottom trawls","high","destructive","Medium demersals (30 - 89 cm)","demersal"
"1748",600650,"Centrophorus lusitanicus","Lowfin gulper shark",1400,"gillnets","high","non-destructive","Large sharks (>=90 cm)","pelagic"
"1749",600917,"Sphyrna zygaena","Smooth hammerhead",840,"bottom trawls","high","destructive","Large sharks (>=90 cm)","demersal"
"1750",601452,"Chirocentrus nudus","Whitefin wolf-herring",1020,"purse seines","low","non-destructive","Large pelagics (>=90 cm)","pelagic"
"1751",690400,"Paracentrotus lividus","Stony sea urchin",830,"dredges","high","destructive","Other demersal invertebrates","demersal"
"1752",606444,"Cephalopholis boenak","Chocolate hind",120,"by diving","low","non-destructive","Small reef assoc. fish (<30 cm)","pelagic"
"1753",690087,"Cardium edule","Common edible cockle",830,"dredges","high","destructive","Other demersal invertebrates","demersal"
"1754",601164,"Sparus aurata","Gilthead seabream",840,"bottom trawls","high","destructive","Medium demersals (30 - 89 cm)","demersal"
"1755",601365,"Trachurus trachurus","Atlantic horse mackerel",900,"seine nets","high","non-destructive","Medium pelagics (30 - 89 cm)","pelagic"
"1756",590117,"Mytilus","Mussels",830,"dredges","high","destructive","Other demersal invertebrates","demersal"
"1757",600018,"Epinephelus striatus","Nassau grouper",420,"with gorges or hooks","low","non-destructive","Large reef assoc. fish (>=90 cm)","pelagic"
"1758",601906,"Caranx melampygus","Bluefin trevally",420,"with gorges or hooks","low","non-destructive","Large reef assoc. fish (>=90 cm)","pelagic"
"1759",600442,"Argyrops spinifer","King soldierbream",840,"bottom trawls","high","destructive","Medium demersals (30 - 89 cm)","demersal"
"1760",604330,"Myliobatis aquila","Common eagle ray",1500,"tangle nets","high","non-destructive","Large rays (>=90 cm)","pelagic"
"1761",601321,"Bothus pantherinus","Leopard flounder",840,"bottom trawls","high","destructive","Small to medium flatfishes (<90 cm)","demersal"
"1762",600461,"Cheilodactylus variegatus","Peruvian morwong",420,"with gorges or hooks","low","non-destructive","Medium benthopelagics (30 - 89 cm)","pelagic"
"1763",690241,"Mytilus galloprovincialis","Mediterranean mussel",213,"raking devices","high","destructive","Other demersal invertebrates","demersal"
"1764",500705,"Diplodus","Seabreams and porgies",420,"with gorges or hooks","low","non-destructive","Medium benthopelagics (30 - 89 cm)","pelagic"
"1765",601758,"Scorpaena porcus","Black scorpionfish",1400,"gillnets","high","non-destructive","Small demersals (<30 cm)","demersal"
"1766",590050,"Murex","Murex shells",110,"grasping with hand","low","non-destructive","Other demersal invertebrates","demersal"
"1767",600247,"Salvelinus alpinus alpinus","Charr",1020,"purse seines","low","non-destructive","Medium benthopelagics (30 - 89 cm)","pelagic"
"1768",603920,"Hyperoglyphe bythites","Black driftfish",420,"with gorges or hooks","low","non-destructive","Medium pelagics (30 - 89 cm)","pelagic"
"1769",400412,"Acanthuridae","Surgeonfishes  tangs  unicornfishes",1400,"gillnets","high","non-destructive","Small reef assoc. fish (<30 cm)","pelagic"
"1770",502724,"Oncorhynchus","Pacific salmon",1540,"trammel nets","high","non-destructive","Large benthopelagics (>=90 cm)","pelagic"
"1771",607327,"Balistes capriscus","Grey triggerfish",423,"drift lines","high","non-destructive","Medium benthopelagics (30 - 89 cm)","pelagic"
"1772",600309,"Gadus ogac","Greenland cod",840,"bottom trawls","high","destructive","Medium demersals (30 - 89 cm)","demersal"
"1773",601735,"Liza aurata","Golden grey mullet",1400,"gillnets","high","non-destructive","Medium pelagics (30 - 89 cm)","pelagic"
"1774",100176,"Starfish and other echinoderms","Starfishes",110,"grasping with hand","low","non-destructive",NA,"demersal"
"1775",601511,"Sardinella longiceps","Indian oil sardine",921,"beach seines","high","non-destructive","Small pelagics (<30 cm)","demersal"
"1776",500152,"Mugil","Grey mullets",420,"with gorges or hooks","low","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"1777",690434,"Buccinum undatum","Whelk",500,"traps","high","non-destructive","Other demersal invertebrates","demersal"
"1778",690678,"Glycymeris glycymeris","Dog cockle",213,"raking devices","high","destructive","Other demersal invertebrates","demersal"
"1779",200003,"Holocephali","Chimaeras  ratfish  rabbitfish",420,"with gorges or hooks","low","non-destructive","Large rays (>=90 cm)","pelagic"
"1780",601609,"Konosirus punctatus","Konoshiro gizzard shad",1400,"gillnets","high","non-destructive","Small pelagics (<30 cm)","pelagic"
"1781",601423,"Lutjanus campechanus","Northern red snapper",500,"traps","high","non-destructive","Medium reef assoc. fish (30 - 89 cm)","demersal"
"1782",600397,"Isacia conceptionis","Cabinza grunt",420,"with gorges or hooks","low","non-destructive","Medium benthopelagics (30 - 89 cm)","pelagic"
"1783",501327,"Micropogonias","Western croakers",900,"seine nets","high","non-destructive","Medium demersals (30 - 89 cm)","demersal"
"1784",690163,"Penaeus semisulcatus","Green tiger prawn",840,"bottom trawls","high","destructive","Shrimps","demersal"
"1785",690127,"Concholepas concholepas","False abalone",213,"raking devices","high","destructive","Other demersal invertebrates","demersal"
