comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat,cat_txt,cat_score,eval_yr,year,cat_2016_score
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,2005,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,2006,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,NA,2007,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,2008,2008,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,2008,2009,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,2008,2010,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,2008,2011,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,2012,2012,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,2012,2013,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,2012,2014,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,2012,2015,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,2012,2016,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,2012,2017,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,2012,2018,0
Rough Toothed Dolphin,Steno bredanensis,TRUE,NA,20738,NA,LC,LC,Least Concern,0,2012,2019,0
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1965,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1966,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1967,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1968,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1969,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1970,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1971,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1972,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1973,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1974,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1975,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1976,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1977,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1978,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1979,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1980,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1981,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1982,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1983,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1984,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1985,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1986,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1987,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1988,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1989,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1990,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1991,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1992,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1993,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1994,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1995,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1996,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1997,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1998,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,1999,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2000,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2001,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2002,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2003,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2004,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2005,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2006,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2007,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2008,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2009,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2010,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2011,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2012,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2013,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2014,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2015,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2016,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2017,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2018,NA
Shepherd's Beaked Whale,Tasmacetus shepherdi,FALSE,16,21500,NA,DD,NA,NA,NA,NA,2019,NA
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1965,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1965,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1966,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1966,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1967,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1967,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1968,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1968,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1969,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1969,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1970,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1970,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1971,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1971,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1972,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1972,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1973,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1973,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1974,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1974,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1975,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1975,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1976,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1976,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1977,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1977,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1978,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1978,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1979,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1979,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1980,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1980,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1981,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1981,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1982,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1982,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1983,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1983,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1984,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1984,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1985,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1985,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1986,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1986,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1987,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1987,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1988,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1988,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1989,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1989,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1990,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1990,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1991,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1991,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1992,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1992,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1993,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1993,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1994,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1994,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1995,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1995,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1996,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1996,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1997,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1997,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1998,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1998,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,1999,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,1999,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,2000,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,2000,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,2001,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,2001,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,2002,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,2002,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,2003,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,2003,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,2004,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,2004,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,2005,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,2005,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,2006,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,2006,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,NA,2007,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,NA,2007,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,2008,2008,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,2008,2008,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,2008,2009,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,2008,2009,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,2008,2010,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,2008,2010,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,2008,2011,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,2008,2011,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,2012,2012,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,2012,2012,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,2012,2013,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,2012,2013,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,2012,2014,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,2012,2014,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,2012,2015,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,2012,2015,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,2012,2016,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,2012,2016,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,2012,2017,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,2012,2017,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,2012,2018,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,2012,2018,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,53,22563,NA,LC,LC,Least Concern,0,2019,2019,0
Bottlenose Dolphin,Tursiops truncatus,FALSE,16,22563,NA,LC,LC,Least Concern,0,2019,2019,0
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,T,"""Less rare but believed to be threatened-requires watching""",0.6,1965,1965,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,T,"""Less rare but believed to be threatened-requires watching""",0.6,1965,1966,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,T,"""Less rare but believed to be threatened-requires watching""",0.6,1965,1967,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,T,"""Less rare but believed to be threatened-requires watching""",0.6,1965,1968,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,T,"""Less rare but believed to be threatened-requires watching""",0.6,1965,1969,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,T,"""Less rare but believed to be threatened-requires watching""",0.6,1965,1970,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,T,"""Less rare but believed to be threatened-requires watching""",0.6,1965,1971,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,T,"""Less rare but believed to be threatened-requires watching""",0.6,1965,1972,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,T,"""Less rare but believed to be threatened-requires watching""",0.6,1965,1973,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,T,"""Less rare but believed to be threatened-requires watching""",0.6,1965,1974,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,T,"""Less rare but believed to be threatened-requires watching""",0.6,1965,1975,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,T,"""Less rare but believed to be threatened-requires watching""",0.6,1965,1976,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,T,"""Less rare but believed to be threatened-requires watching""",0.6,1965,1977,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,T,"""Less rare but believed to be threatened-requires watching""",0.6,1965,1978,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,T,"""Less rare but believed to be threatened-requires watching""",0.6,1965,1979,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,T,"""Less rare but believed to be threatened-requires watching""",0.6,1965,1980,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,T,"""Less rare but believed to be threatened-requires watching""",0.6,1965,1981,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,1982,1982,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,1982,1983,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,1982,1984,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,1982,1985,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,1986,1986,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,1986,1987,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,1988,1988,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,1988,1989,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,1990,1990,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,1990,1991,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,1990,1992,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,1990,1993,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,1994,1994,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,1994,1995,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,CD,Lower Risk/conservation dependent,0.3,1996,1996,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,CD,Lower Risk/conservation dependent,0.3,1996,1997,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,CD,Lower Risk/conservation dependent,0.3,1996,1998,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,CD,Lower Risk/conservation dependent,0.3,1996,1999,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,CD,Lower Risk/conservation dependent,0.3,1996,2000,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,CD,Lower Risk/conservation dependent,0.3,1996,2001,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,CD,Lower Risk/conservation dependent,0.3,1996,2002,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,CD,Lower Risk/conservation dependent,0.3,1996,2003,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,CD,Lower Risk/conservation dependent,0.3,1996,2004,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,CD,Lower Risk/conservation dependent,0.3,1996,2005,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,2006,2006,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,2006,2007,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,2008,2008,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,2008,2009,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,2008,2010,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,2008,2011,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,2008,2012,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,2008,2013,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,2008,2014,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,2015,2015,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,2015,2016,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,2015,2017,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,2015,2018,0.4
Polar bear,Ursus maritimus,TRUE,NA,22823,NA,VU,VU,Vulnerable,0.4,2015,2019,0.4
Cuvier's Beaked Whale,Ziphius cavirostris,FALSE,16,23211,NA,LC,LC,Least Concern,0,NA,1965,0
